latitude,longitude,speed_kmh,time_of_day,distance_from_corridor,is_anomaly
25.276873,91.735075,25.5,9,1.8,0
25.413212,91.807447,17.1,10,10.4,0
25.371785,91.784535,39.9,16,20.4,0
25.313134,91.751209,12.3,9,51.8,0
25.283254,91.737799,12.6,8,16.8,0
25.493001,91.8503,3.3,10,93.0,0
25.365341,91.7803,7.9,14,43.3,0
25.519507,91.861974,9.9,11,17.7,0
25.279689,91.736129,39.6,8,23.4,0
25.574272,91.890589,36.0,10,14.7,0
25.310955,91.750798,33.8,8,26.0,0
25.563097,91.8845,23.4,14,49.5,0
25.404068,91.802163,23.4,14,9.4,0
25.421795,91.813058,10.2,8,92.4,0
25.567354,91.887609,6.3,7,100.2,0
25.394116,91.797121,23.5,10,38.0,0
25.49292,91.850859,60.0,11,32.0,0
25.386648,91.792432,37.6,15,14.6,0
25.534884,91.868422,17.0,10,48.4,0
25.507122,91.856834,40.8,14,1.6,0
25.365924,91.781213,22.9,11,14.0,0
25.386788,91.792765,14.2,14,10.2,0
25.334969,91.764093,23.8,13,21.5,0
25.314851,91.753516,22.4,14,79.8,0
25.320254,91.756245,21.4,6,53.4,0
25.512747,91.859439,42.2,15,35.1,0
25.44471,91.824223,11.2,7,59.9,0
25.553614,91.878073,20.2,15,15.9,0
25.414439,91.807583,58.6,12,42.7,0
25.470153,91.839001,17.7,7,2.7,0
25.467735,91.837615,11.7,8,1.5,0
25.520199,91.862376,30.7,12,30.6,0
25.48773,91.848752,11.2,8,1.3,0
25.298306,91.744303,30.5,15,44.1,0
25.369105,91.783607,34.4,11,75.0,0
25.543677,91.872994,10.3,14,73.2,0
25.323863,91.756896,33.3,18,78.3,0
25.532183,91.866512,11.3,14,37.3,0
25.570053,91.88759,6.3,9,57.2,0
25.44834,91.826639,38.7,14,21.0,0
25.310572,91.751006,43.3,14,67.0,0
25.561466,91.882948,22.3,16,4.3,0
25.536208,91.869463,34.1,11,101.3,0
25.512925,91.85904,25.9,11,13.5,0
25.418383,91.809828,23.8,18,37.4,0
25.354784,91.774614,18.8,11,25.9,0
25.327591,91.760997,36.0,8,119.1,0
25.466649,91.8378,56.7,9,75.2,0
25.496619,91.853259,22.2,14,63.2,0
25.544138,91.871911,33.9,14,56.5,0
25.367413,91.783276,11.4,16,134.3,0
25.271692,91.733847,4.1,10,110.2,0
25.294682,91.74358,11.8,8,48.0,0
25.383017,91.790905,38.6,8,33.1,0
25.35586,91.775994,19.6,12,50.2,0
25.474923,91.841224,6.9,10,38.9,0
25.436147,91.82029,13.3,9,20.2,0
25.28472,91.74386,0.2,1,531.5,1
25.356867,91.776176,40.7,13,13.5,0
25.397804,91.799772,19.1,9,96.5,0
25.50901,91.857546,23.6,16,6.0,0
25.308943,91.749266,15.6,12,26.3,0
25.528727,91.864932,47.3,18,57.7,0
25.370445,91.783327,48.8,14,24.7,0
25.34029,91.767545,56.4,9,69.8,0
25.460668,91.83376,53.4,16,5.4,0
25.519351,91.86184,36.9,12,10.3,0
25.526604,91.86516,36.0,6,53.5,0
25.304122,91.747099,40.0,7,26.0,0
25.333931,91.762803,15.7,10,47.9,0
25.574607,91.890967,6.6,15,1.9,0
25.298836,91.745583,30.4,10,61.6,0
25.407963,91.804438,21.0,16,1.3,0
25.524945,91.863743,16.6,13,24.3,0
25.424003,91.813493,19.0,11,15.4,0
25.317881,91.754355,23.4,13,2.3,0
25.387938,91.793363,28.7,14,6.3,0
25.321527,91.756157,58.9,11,24.1,0
25.412078,91.806648,23.1,13,6.1,0
25.410505,91.806106,11.5,15,26.3,0
25.460663,91.833937,6.0,14,22.9,0
25.44845,91.826755,14.6,9,15.7,0
25.301136,91.746147,9.8,15,13.8,0
25.393912,91.795929,46.8,14,67.0,0
25.381817,91.790861,16.2,14,93.7,0
25.39483,91.797611,11.2,14,47.1,0
25.384141,91.79106,19.1,11,12.5,0
25.519956,91.861585,12.3,10,41.1,0
25.444806,91.824217,7.6,16,65.7,0
25.483246,91.845681,16.0,10,55.1,0
25.399213,91.800421,23.6,9,83.6,0
25.277324,91.73568,24.1,8,39.0,0
25.381886,91.790477,30.8,9,52.6,0
25.384302,91.791664,14.8,14,37.5,0
25.329415,91.759958,7.9,17,80.6,0
25.369791,91.783383,12.1,16,16.1,0
25.273185,91.733502,34.0,13,7.0,0
25.545767,91.87412,13.2,14,60.0,0
25.282489,91.737152,16.4,11,47.5,0
25.364324,91.780484,8.1,9,29.6,0
25.308552,91.749048,15.9,13,30.5,0
25.552277,91.876171,24.8,13,120.0,0
25.350377,91.771702,44.6,8,71.0,0
25.57007,91.888453,85.5,2,24.0,1
25.477263,91.843578,26.3,14,63.6,0
25.56037,91.881532,33.6,8,75.9,0
25.415707,91.810289,42.0,8,152.1,0
25.450206,91.827569,20.5,9,31.4,0
25.487074,91.848496,37.7,13,11.9,0
25.325808,91.758558,13.4,15,21.8,0
25.369613,91.78224,26.4,10,85.5,0
25.35219,91.773015,9.3,10,41.2,0
25.554998,91.879475,27.2,13,37.9,0
25.537265,91.869307,25.9,10,41.5,0
25.567236,91.886427,16.4,14,5.5,0
25.345614,91.770571,43.0,14,76.5,0
25.410329,91.805952,34.8,8,20.8,0
25.315985,91.752499,12.5,15,80.4,0
25.396366,91.798324,7.8,8,33.3,0
25.323901,91.757494,35.4,11,22.2,0
25.491784,91.849876,16.4,10,86.5,0
25.50259,91.855141,25.4,10,10.8,0
25.397169,91.799121,28.0,10,67.5,0
25.366598,91.781874,47.1,15,41.9,0
25.403778,91.802007,19.8,11,8.9,0
25.32743,91.758571,35.5,9,108.2,0
25.433767,91.819229,134.4,10,45.7,1
25.298495,91.744381,25.7,12,44.8,0
25.386529,91.792285,60.0,10,22.4,0
25.327107,91.759428,30.9,11,7.4,0
25.459541,91.831998,30.8,15,105.2,0
25.328276,91.760169,25.5,12,1.6,0
25.560399,91.88215,40.1,16,18.8,0
25.416184,91.808525,42.9,14,45.4,0
25.418888,91.809826,18.0,12,65.0,0
25.483356,91.846592,6.3,14,27.6,0
25.532089,91.868436,23.7,6,165.4,0
25.372489,91.783904,5.7,7,79.0,0
25.418719,91.810923,7.7,13,50.9,0
25.555384,91.880463,32.4,12,109.6,0
25.501868,91.854772,20.6,11,2.6,0
25.27483,91.733971,10.8,9,20.6,0
25.511451,91.858695,35.3,9,11.8,0
25.388599,91.793825,32.9,10,15.4,0
25.428786,91.816425,29.6,14,42.1,0
25.373674,91.785071,18.8,13,29.5,0
25.540521,91.870146,6.4,15,16.1,0
25.560811,91.882452,15.2,9,13.7,0
25.564861,91.885289,21.0,6,23.0,0
25.301096,91.746228,23.3,14,23.8,0
25.381074,91.790844,15.9,7,132.2,0
25.276325,91.734345,22.7,15,50.9,0
25.567683,91.886584,45.4,10,16.3,0
25.412894,91.807347,8.9,13,17.9,0
25.543314,91.871779,10.5,14,21.6,0
25.301395,91.74587,12.1,16,26.2,0
25.5392,91.869575,28.1,8,10.8,0
25.502775,91.855006,8.1,6,10.7,0
25.496533,91.852307,32.8,18,31.7,0
25.563596,91.884965,24.9,15,65.0,0
25.332232,91.761878,15.9,13,46.0,0
25.315223,91.753484,15.0,9,56.6,0
25.379857,91.789273,10.2,18,45.1,0
25.474863,91.841396,38.2,11,19.0,0
25.420331,91.811992,25.9,10,67.8,0
25.535405,91.868125,13.4,14,3.8,0
25.359959,91.777456,18.0,14,29.1,0
25.518036,91.86029,12.8,12,95.6,0
25.347689,91.7707,19.3,15,23.1,0
25.361055,91.779264,14.4,11,87.6,0
25.425033,91.814289,5.9,9,37.2,0
25.554845,91.879662,114.2,22,64.4,1
25.465603,91.83617,25.7,15,26.9,0
25.299158,91.74437,15.3,15,76.2,0
25.48431,91.84673,32.9,10,10.6,0
25.374388,91.785354,19.8,11,40.6,0
25.317959,91.755076,7.5,12,63.7,0
25.36791,91.782093,25.1,11,7.7,0
25.32817,91.760802,9.7,11,68.8,0
25.428571,91.815927,14.4,11,5.3,0
25.311952,91.751631,26.7,11,53.2,0
25.546822,91.874157,16.9,10,2.7,0
25.538832,91.870314,16.3,13,80.7,0
25.29898,91.745623,17.8,12,59.1,0
25.51492,91.859013,21.8,13,98.7,0
25.373656,91.785294,29.2,14,6.9,0
25.292845,91.741775,30.3,7,51.3,0
25.443434,91.824484,12.4,9,34.4,0
25.54593,91.873777,17.9,6,17.8,0
25.373658,91.785244,27.2,15,11.9,0
25.568238,91.887533,60.0,8,42.0,0
25.400904,91.800643,22.1,15,13.7,0
25.324025,91.757138,43.3,9,63.6,0
25.534096,91.866876,19.7,7,78.8,0
25.398992,91.799336,60.0,16,10.1,0
25.510658,91.858076,14.2,12,19.3,0
25.565065,91.88585,18.7,13,64.7,0
25.405062,91.802742,23.4,8,6.9,0
25.534486,91.867104,7.9,18,71.3,0
25.570593,91.889144,11.5,11,59.7,0
25.427743,91.815296,42.4,9,11.3,0
25.282016,91.736995,36.2,14,41.8,0
25.494217,91.852994,40.8,9,135.1,0
25.396086,91.797301,17.9,15,51.0,0
25.519234,91.862309,15.7,8,63.6,0
25.433511,91.81873,9.5,9,11.0,0
25.287159,91.738792,48.2,18,94.4,0
25.314315,91.751683,22.4,14,69.5,0
25.371498,91.784143,23.2,15,2.2,0
25.566671,91.886884,21.1,17,70.6,0
25.536887,91.868808,20.8,8,5.5,0
25.396825,91.798445,18.9,11,20.4,0
25.338841,91.76613,43.6,12,10.4,0
25.440904,91.822477,23.9,12,24.1,0
25.362721,91.778774,17.8,14,50.1,0
25.422735,91.812753,17.5,11,11.9,0
25.549084,91.875921,29.7,7,40.3,0
25.460482,91.834167,16.7,17,55.1,0
25.302085,91.745868,20.4,12,57.9,0
25.316541,91.753932,28.8,15,29.0,0
25.551432,91.875517,21.6,6,133.6,0
25.300389,91.738601,0.7,23,718.1,1
25.55101,91.875969,28.4,12,66.2,0
25.529504,91.865875,46.0,9,7.6,0
25.279779,91.737163,28.0,12,77.4,0
25.349924,91.77196,22.8,7,21.4,0
25.444572,91.825109,15.7,14,33.7,0
25.501861,91.854108,60.0,12,65.7,0
25.547183,91.875443,48.3,15,104.3,0
25.571254,91.88835,8.5,13,54.0,0
25.334403,91.763346,14.6,10,20.6,0
25.484543,91.846416,24.7,14,53.7,0
25.294686,91.743104,29.6,16,0.5,0
25.56286,91.884015,33.1,17,17.1,0
25.297802,91.744853,29.3,17,34.8,0
25.272365,91.733322,28.0,14,26.1,0
25.359179,91.776846,16.1,7,46.3,0
25.307669,91.749133,57.6,17,18.4,0
25.463817,91.83546,22.3,9,0.6,0
25.440243,91.821419,19.0,9,91.3,0
25.496857,91.852155,34.9,15,60.8,0
25.422173,91.812215,28.1,9,10.1,0
25.45419,91.830038,7.6,16,6.6,0
25.284983,91.73909,11.7,8,35.3,0
25.345769,91.769633,22.4,14,23.2,0
25.491337,91.850713,14.0,8,18.4,0
25.439038,91.821766,25.1,7,7.6,0
25.390441,91.794958,106.4,5,26.2,1
25.438479,91.822281,18.8,10,88.0,0
25.386447,91.793207,27.9,12,71.6,0
25.457816,91.831069,51.1,16,102.3,0
25.5675,91.885973,23.3,12,64.0,0
25.452329,91.829261,25.7,13,18.4,0
25.573736,91.889561,60.0,14,81.8,0
25.390705,91.794746,30.3,10,8.8,0
25.329745,91.759922,33.2,13,101.9,0
25.534658,91.867898,30.4,17,3.6,0
25.455211,91.831152,11.6,12,46.6,0
25.569718,91.888583,6.0,9,56.7,0
25.440066,91.821783,29.2,13,46.4,0
25.387566,91.793425,8.2,11,32.4,0
25.414948,91.808035,7.4,11,26.2,0
25.435819,91.820149,49.0,10,24.3,0
25.436149,91.820362,15.6,17,27.1,0
25.470218,91.838498,49.1,9,49.9,0
25.276531,91.735341,10.1,9,40.8,0
25.300379,91.737774,1.5,22,801.6,1
25.55695,91.880777,7.5,13,49.3,0
25.405244,91.803409,30.2,15,48.2,0
25.53169,91.866642,25.5,14,3.5,0
25.552933,91.878861,60.0,16,98.3,0
25.324877,91.758273,15.4,13,0.8,0
25.528594,91.865096,9.0,9,35.3,0
25.365689,91.781564,18.4,12,60.9,0
25.284519,91.738905,24.5,9,37.8,0
25.520122,91.861958,58.7,13,9.4,0
25.46314,91.834858,21.5,9,21.4,0
25.28342,91.738368,9.8,8,33.4,0
25.422757,91.81197,60.0,10,65.5,0
25.526199,91.863582,19.8,8,92.8,0
25.329119,91.75958,9.8,15,101.3,0
25.407834,91.804551,17.1,9,19.4,0
25.468405,91.839133,20.3,14,110.0,0
25.422343,91.811633,29.8,13,75.9,0
25.426376,91.814034,46.7,11,60.3,0
25.554112,91.878133,51.6,12,38.9,0
25.492606,91.850316,15.1,13,75.1,0
25.361121,91.778532,43.0,15,12.7,0
25.502703,91.855912,29.4,13,85.9,0
25.469308,91.837822,31.4,15,66.4,0
25.430116,91.81674,30.8,14,0.8,0
25.290138,91.740347,24.3,8,72.5,0
25.501917,91.854269,6.1,10,51.5,0
25.520811,91.861994,14.1,12,34.1,0
25.491622,91.850416,15.1,13,24.0,0
25.510112,91.858657,25.6,8,63.3,0
25.366379,91.781744,10.9,11,41.1,0
25.3982,91.799015,30.7,16,1.4,0
25.284089,91.738819,43.6,14,48.6,0
25.28061,91.73692,37.6,9,14.8,0
25.514486,91.859445,43.1,13,36.1,0
25.368123,91.782105,18.8,12,18.0,0
25.427845,91.816015,4.8,15,53.1,0
25.418617,91.811276,48.7,16,90.8,0
25.522373,91.863379,60.0,14,44.4,0
25.453549,91.829493,14.1,8,24.9,0
25.456903,91.831578,13.1,7,3.4,0
25.514683,91.860069,7.5,16,20.2,0
25.423253,91.812513,20.6,9,39.5,0
25.285861,91.738647,5.3,15,49.8,0
25.469843,91.838677,15.7,15,12.1,0
25.472595,91.840334,12.6,13,0.3,0
25.374439,91.785203,60.0,14,58.0,0
25.528098,91.865639,60.0,8,41.4,0
25.514717,91.870752,23.3,12,1123.0,1
25.380068,91.788745,7.2,9,17.7,0
25.457568,91.831732,13.4,16,24.3,0
25.362434,91.779327,9.1,11,19.2,0
25.275203,91.733772,32.0,9,57.8,0
25.408975,91.804901,19.5,11,8.3,0
25.434638,91.819908,17.4,15,64.7,0
25.419739,91.811247,37.2,13,27.3,0
25.513682,91.859623,33.9,11,15.5,0
25.557396,91.880448,11.9,14,7.7,0
25.514379,91.85899,15.3,12,78.7,0
25.545318,91.873171,2.9,16,4.5,0
25.568293,91.886304,34.1,11,78.2,0
25.340063,91.767416,24.8,9,69.5,0
25.555316,91.879486,11.9,12,20.6,0
25.391259,91.795274,9.7,10,12.7,0
25.30173,91.739329,0.8,3,705.5,1
25.318129,91.754555,27.5,13,3.8,0
25.305266,91.747915,56.6,14,4.6,0
25.39075,91.794269,5.9,15,57.6,0
25.274663,91.733873,46.7,9,22.8,0
25.378501,91.78826,40.1,15,19.8,0
25.54452,91.872249,46.4,14,46.4,0
25.452458,91.828448,34.1,11,67.6,0
25.501914,91.854605,32.0,16,16.6,0
25.330806,91.762102,7.8,15,52.9,0
25.376884,91.787716,18.7,11,54.3,0
25.36694,91.782264,37.1,13,61.3,0
25.522471,91.862763,25.7,15,23.3,0
25.407115,91.804087,31.4,15,13.1,0
25.515757,91.860382,40.8,9,8.2,0
25.563059,91.884543,15.6,9,55.8,0
25.30699,91.748837,23.1,15,19.5,0
25.381515,91.789248,10.9,16,46.9,0
25.360803,91.779072,37.8,8,82.6,0
25.574425,91.891074,21.0,12,22.7,0
25.285317,91.742705,1.7,2,387.1,1
25.442366,91.824216,33.5,9,66.1,0
25.551965,91.877384,43.2,15,13.6,0
25.312112,91.750619,15.6,12,53.9,0
25.29477,91.7429,23.0,13,25.0,0
25.40385,91.802033,58.4,13,10.4,0
25.304446,91.748024,10.0,9,53.1,0
25.496015,91.852308,56.2,12,10.1,0
25.274521,91.733801,26.3,7,23.8,0
25.558042,91.880598,10.9,10,30.6,0
25.482265,91.845889,21.7,15,18.1,0
25.561444,91.882595,40.1,14,36.6,0
25.468592,91.83761,10.7,8,48.3,0
25.526893,91.865384,25.5,7,64.8,0
25.576993,91.893058,28.8,12,63.6,0
25.318254,91.753895,19.9,15,67.2,0
25.550061,91.8755,141.7,9,56.1,1
25.331797,91.762236,7.4,16,12.3,0
25.529629,91.865434,20.3,14,43.1,0
25.538659,91.869166,37.5,15,30.8,0
25.453654,91.830484,31.6,14,65.8,0
25.4325,91.818812,25.8,6,73.7,0
25.318104,91.759261,0.3,1,463.1,1
25.513839,91.859837,13.2,16,31.2,0
25.340336,91.766867,32.3,16,1.4,0
25.39221,91.795885,16.9,12,20.7,0
25.39957,91.799769,23.9,13,0.8,0
25.358868,91.778214,20.9,16,103.7,0
25.346371,91.76971,18.6,7,48.3,0
25.319141,91.75488,13.4,14,19.3,0
25.575589,91.891333,16.3,14,19.7,0
25.499955,91.853389,23.9,11,61.3,0
25.532632,91.867443,10.0,17,40.4,0
25.324208,91.757663,6.6,15,22.4,0
25.513418,91.858716,28.5,14,67.3,0
25.332974,91.763273,46.1,14,49.6,0
25.498586,91.853596,12.7,17,16.7,0
25.564958,91.886167,30.6,8,101.0,0
25.559296,91.881378,45.1,9,28.7,0
25.477634,91.843444,20.6,15,30.5,0
25.333779,91.763276,5.6,14,6.3,0
25.489972,91.850207,31.5,15,22.5,0
25.345602,91.76926,24.4,9,50.5,0
25.317074,91.754837,38.5,11,88.2,0
25.274922,91.735035,20.6,15,83.2,0
25.549543,91.875693,39.7,12,7.9,0
25.541503,91.871189,20.4,14,26.6,0
25.482466,91.845378,29.2,11,42.4,0
25.447283,91.825991,54.3,15,27.0,0
25.433492,91.81887,52.9,11,25.6,0
25.455549,91.830342,35.6,13,50.5,0
25.554295,91.87844,3.2,10,20.2,0
25.279935,91.737548,46.5,7,109.3,0
25.560673,91.881225,10.0,15,122.6,0
25.337151,91.765627,12.4,10,52.8,0
25.404503,91.802133,29.7,15,35.8,0
25.299356,91.738174,0.3,23,714.3,1
25.295594,91.743411,16.3,9,10.8,0
25.551268,91.876266,17.8,12,52.8,0
25.346411,91.770047,27.4,16,17.7,0
25.30175,91.746372,21.3,14,8.6,0
25.557333,91.880678,19.0,8,17.8,0
25.306161,91.747498,12.8,12,78.6,0
25.312869,91.750779,50.7,18,79.4,0
25.506617,91.851471,24.4,23,534.9,1
25.565909,91.884991,22.9,10,65.8,0
25.288062,91.740821,33.3,16,70.4,0
25.43457,91.812581,15.8,8,644.6,1
25.43605,91.819259,24.1,8,74.8,0
25.494887,91.852639,18.2,13,70.7,0
25.298239,91.744697,115.5,12,1.1,1
25.516384,91.860825,60.0,10,28.1,0
25.395355,91.797498,15.5,13,7.6,0
25.354189,91.774036,6.3,15,50.0,0
25.567412,91.886486,30.4,12,10.1,0
25.359303,91.776707,9.4,8,66.5,0
25.284032,91.738334,21.2,15,2.0,0
25.28074,91.736255,10.1,11,58.7,0
25.33957,91.766617,13.0,9,18.4,0
25.481311,91.845275,39.4,11,10.0,0
25.427914,91.815242,18.4,10,25.8,0
25.319416,91.755336,13.0,12,10.2,0
25.474143,91.841431,19.7,10,23.4,0
25.454737,91.830543,23.6,8,13.0,0
25.297219,91.744396,38.7,18,15.0,0
25.549595,91.876352,36.7,7,51.8,0
25.414126,91.809205,27.6,13,132.1,0
25.391366,91.795047,14.6,12,15.2,0
25.357325,91.775804,17.8,13,47.4,0
25.570443,91.888052,30.0,10,35.6,0
25.391076,91.795287,39.5,17,23.8,0
25.545893,91.873439,16.5,13,12.2,0
25.369135,91.782275,20.7,11,56.2,0
25.400272,91.801151,27.9,10,97.3,0
25.424847,91.814538,23.8,15,71.4,0
25.3721,91.784673,10.2,6,16.9,0
25.353178,91.774505,21.6,14,50.3,0
25.533551,91.867339,13.4,15,8.4,0
25.391491,91.795626,29.9,11,34.4,0
25.51273,91.85917,12.8,15,8.1,0
25.485853,91.847062,6.0,13,61.7,0
25.430172,91.816504,19.9,15,25.1,0
25.416423,91.809265,30.9,18,13.7,0
25.377916,91.788291,21.6,14,54.5,0
25.572373,91.88903,13.8,10,53.8,0
25.418717,91.81001,60.0,14,37.8,0
25.441673,91.823382,41.5,9,22.5,0
25.547318,91.874503,11.1,14,7.0,0
25.37956,91.787957,54.9,8,66.8,0
25.404075,91.803155,19.7,12,86.7,0
25.460285,91.83385,30.3,14,34.9,0
25.45413,91.830424,35.7,12,34.2,0
25.444591,91.825382,32.1,8,59.3,0
25.462853,91.834048,14.6,16,84.6,0
25.532527,91.86767,11.1,16,68.1,0
25.529691,91.864972,25.1,10,93.5,0
25.413009,91.806807,21.6,16,40.9,0
25.552991,91.878398,10.3,14,50.9,0
25.351714,91.773171,34.5,14,0.3,0
25.507839,91.857329,9.3,13,20.0,0
25.338284,91.764899,19.7,14,79.2,0
25.539054,91.868876,15.4,12,77.0,0
25.36859,91.783243,21.9,13,67.5,0
25.456194,91.831222,8.0,9,0.3,0
25.2707,91.732691,52.5,11,38.2,0
25.382898,91.790226,18.3,13,26.5,0
25.368346,91.782378,31.1,15,3.5,0
25.569946,91.888618,26.9,16,46.9,0
25.453143,91.829767,20.5,9,23.7,0
25.329986,91.761199,17.4,7,9.3,0
25.459074,91.832379,17.0,13,42.8,0
25.420601,91.812161,4.8,10,69.7,0
25.493907,91.851523,147.5,8,4.2,1
25.321112,91.75679,32.9,13,60.0,0
25.339352,91.766485,2.4,16,17.4,0
25.283398,91.738194,27.7,15,16.7,0
25.293009,91.742435,24.3,15,8.2,0
25.460179,91.834136,20.9,14,68.4,0
25.494389,91.851062,28.9,8,71.7,0
25.397638,91.797587,38.3,10,107.1,0
25.565192,91.88441,5.9,14,79.8,0
25.288579,91.740512,21.4,12,15.4,0
25.273803,91.733952,34.8,8,24.4,0
25.46889,91.838114,7.9,12,15.4,0
25.380846,91.789281,20.6,14,7.6,0
25.398501,91.799399,16.8,11,22.6,0
25.367742,91.78184,4.1,15,23.3,0
25.458962,91.84194,9.2,5,893.7,1
25.568269,91.887371,13.1,13,24.8,0
25.411701,91.806578,19.1,10,7.6,0
25.345181,91.768943,23.2,15,58.6,0
25.427237,91.815052,8.7,9,7.8,0
25.353537,91.774372,10.6,16,18.0,0
25.327986,91.758442,51.5,15,150.8,0
25.575754,91.891894,15.4,11,24.1,0
25.351986,91.773212,15.8,10,11.0,0
25.420875,91.811623,7.5,14,2.6,0
25.442445,91.823059,24.1,9,50.7,0
25.360015,91.778245,18.1,11,44.6,0
25.501456,91.855079,22.9,12,51.3,0
25.57386,91.891187,34.3,13,66.0,0
25.556925,91.879255,14.1,10,94.2,0
25.526573,91.865077,29.5,9,46.3,0
25.530055,91.866822,32.9,12,82.6,0
25.502239,91.854919,9.3,11,2.4,0
25.400307,91.800166,36.5,9,0.4,0
25.524153,91.863747,21.3,12,8.9,0
25.50533,91.856403,34.5,8,28.0,0
25.305585,91.747945,14.6,7,6.9,0
25.556267,91.879327,112.7,3,49.5,1
25.294058,91.742937,41.9,10,11.3,0
25.453154,91.829203,47.2,9,31.9,0
25.385995,91.792727,17.5,8,49.4,0
25.488154,91.848454,27.1,13,50.6,0
25.43589,91.819091,12.4,15,82.4,0
25.56778,91.874021,17.9,11,1218.4,1
25.273336,91.733574,13.3,16,7.4,0
25.546955,91.874172,23.6,14,3.6,0
25.372109,91.783975,27.1,15,51.6,0
25.510711,91.857797,8.0,11,50.4,0
25.321,91.759813,1.1,22,360.2,1
25.405457,91.803079,10.7,12,4.6,0
25.323768,91.757017,13.7,16,61.5,0
25.513165,91.858394,48.1,13,90.1,0
25.378169,91.787801,26.7,10,6.9,0
25.315702,91.752503,29.2,6,64.7,0
25.273219,91.733308,19.9,9,14.3,0
25.338681,91.765744,14.6,15,18.5,0
25.312448,91.751134,60.0,14,22.0,0
25.398674,91.79851,5.8,14,73.3,0
25.403835,91.801425,17.2,11,68.6,0
25.570385,91.888472,31.6,12,7.7,0
25.339379,91.765605,43.5,16,69.7,0
25.3657,91.78205,26.5,13,107.5,0
25.531598,91.867624,16.5,10,101.8,0
25.36823,91.782061,30.1,12,28.1,0
25.361762,91.779226,11.4,8,45.7,0
25.388228,91.793226,13.6,7,22.7,0
25.295186,91.743342,25.4,8,0.8,0
25.288829,91.739932,18.7,7,54.9,0
25.311013,91.750429,14.1,8,13.0,0
25.503543,91.854407,17.7,16,104.4,0
25.459083,91.832688,24.0,14,13.2,0
25.306447,91.749116,18.6,10,72.5,0
25.411835,91.806498,20.4,10,7.5,0
25.32095,91.756558,35.3,17,46.2,0
25.456097,91.82998,60.0,13,115.3,0
25.394704,91.797205,3.0,9,14.3,0
25.329075,91.760655,6.6,16,5.6,0
25.349019,91.772563,12.8,13,86.3,0
25.546794,91.874024,17.0,12,8.4,0
25.502052,91.854855,28.9,10,3.6,0
25.376353,91.78674,14.9,15,11.9,0
25.557749,91.88093,60.0,13,17.9,0
25.357247,91.777154,29.1,16,88.2,0
25.576653,91.892286,15.2,7,9.6,0
25.454828,91.830281,56.1,11,17.5,0
25.551002,91.877648,6.5,13,94.2,0
25.379736,91.788817,22.9,8,7.3,0
25.548119,91.875773,20.8,8,81.8,0
25.407353,91.804755,13.7,10,65.2,0
25.534294,91.867154,11.6,8,58.2,0
25.453569,91.829434,25.1,14,31.8,0
25.291986,91.742007,43.5,9,11.5,0
25.548656,91.87608,34.3,16,80.1,0
25.443059,91.823711,18.6,15,20.5,0
25.492957,91.851122,5.9,14,6.3,0
25.41862,91.810585,25.8,15,23.4,0
25.394461,91.79753,38.0,10,59.1,0
25.304021,91.747958,11.7,12,65.9,0
25.352238,91.774269,14.3,15,78.2,0
25.370503,91.782593,15.4,9,99.2,0
25.576143,91.891847,60.0,15,2.8,0
25.568622,91.886541,47.1,15,74.5,0
25.403175,91.800678,42.7,15,105.7,0
25.544151,91.873255,7.3,15,70.7,0
25.536442,91.868059,18.5,10,53.5,0
25.362342,91.779122,13.1,11,4.2,0
25.283516,91.737089,5.5,10,100.8,0
25.437519,91.820126,18.4,11,69.8,0
25.521427,91.862129,51.2,17,45.7,0
25.55882,91.881346,16.7,16,4.3,0
25.545793,91.872557,25.0,9,90.4,0
25.55714,91.878835,33.9,17,146.6,0
25.549126,91.875434,15.0,9,8.5,0
25.428628,91.815473,33.8,10,42.0,0
25.284664,91.738251,10.8,8,35.3,0
25.564312,91.884276,39.9,15,41.9,0
25.471164,91.839052,14.0,7,47.1,0
25.351102,91.772439,16.2,12,38.5,0
25.359819,91.77892,13.1,9,120.9,0
25.47841,91.843429,27.2,10,12.8,0
25.29236,91.742835,53.5,9,78.5,0
25.318726,91.757657,1.3,0,273.3,1
25.496745,91.853298,24.3,10,62.0,0
25.345017,91.770193,10.5,11,71.9,0
25.280287,91.736259,26.2,13,37.6,0
25.416813,91.810348,12.9,7,98.1,0
25.386415,91.79284,32.7,6,37.7,0
25.489249,91.850468,16.0,16,86.1,0
25.382833,91.790546,60.0,15,8.1,0
25.309778,91.73298,5.0,2,1717.7,1
25.325403,91.760042,9.2,15,144.5,0
25.481653,91.844682,48.5,8,66.2,0
25.303546,91.747706,26.2,15,62.0,0
25.371474,91.802268,16.3,15,1762.9,1
25.544521,91.872788,16.1,10,4.9,0
25.278236,91.735756,50.8,11,5.0,0
25.449477,91.828058,13.2,16,55.5,0
25.29873,91.744621,41.9,11,31.2,0
25.533389,91.866921,60.0,11,44.9,0
25.458754,91.832368,15.0,16,26.6,0
25.490061,91.850725,26.2,9,72.5,0
25.540591,91.870089,40.9,14,25.6,0
25.389178,91.794161,23.6,17,16.8,0
25.51875,91.861665,25.4,12,17.0,0
25.486391,91.847996,20.9,10,0.1,0
25.391084,91.795821,15.4,9,75.4,0
25.534388,91.867614,22.2,10,14.6,0
25.43458,91.818912,23.3,10,29.1,0
25.52189,91.862056,17.8,15,72.4,0
25.418413,91.810127,22.7,10,10.0,0
25.5049,91.855505,23.5,10,47.0,0
25.387309,91.791873,22.6,16,104.7,0
